từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
過疎,かそ,dân cư thưa thớt,過疎が進む村で暮らす。
過度,かど,quá mức,過度な期待は負担になる。
我々,われわれ,chúng tôi; chúng ta,我々にも責任がある。
餓死,がし (する),chết đói,食糧不足で多くの人が餓死した。
介護,かいご (する),chăm sóc người già; điều dưỡng,祖母の介護を家族で行う。
介入,かいにゅう (する),can thiệp,政府が紛争に介入した。
会合,かいごう (する),cuộc họp; gặp mặt,来週、会合を開く。
解剖,かいぼう (する),giải phẫu; mổ khám nghiệm,魚を解剖して内臓を観察する。
回線,かいせん,đường truyền,回線が混雑している。
回想,かいそう (する),hồi tưởng,学生時代を回想する。
怪獣,かいじゅう,quái thú,映画に巨大な怪獣が登場した。
改革,かいかく (する),cải cách,教育制度の改革を進める。
改修,かいしゅう (する),tu sửa,古い橋を改修する。
改築,かいちく (する),cải tạo; xây lại,実家を改築した。
改訂,かいてい (する),"sửa đổi nội dung sách, văn bản",辞書を改訂する。
海運,かいうん,vận tải biển,海運は貿易を支えている。
海峡,かいきょう,eo biển,船が海峡を通過した。
海中,かいちゅう,dưới biển,海中で魚の群れを見た。
海流,かいりゅう,dòng hải lưu,海流の変化を調べる。
開催,かいさい (する),tổ chức,来月、説明会を開催する。
開拓,かいたく (する),khai phá; mở rộng thị trường,海外市場を開拓する。
開幕,かいまく (する),khai mạc; mở màn,映画祭が開幕した。
階級,かいきゅう,giai cấp; cấp bậc,階級による差別をなくす。
階層,かいそう,tầng lớp; tầng cấu trúc,幅広い階層の人が参加した。
貝殻,かいがら,vỏ sò; vỏ ốc,砂浜で貝殻を拾った。
外貨,がいか,ngoại tệ,旅行前に外貨を用意する。
外観,がいかん,ngoại quan,建物の外観を撮影した。
外泊,がいはく (する),ngủ qua đêm bên ngoài,外泊する日は家族に連絡する。
外来,がいらい,từ bên ngoài; ngoại trú,外来の患者を診察する。
害虫,がいちゅう,côn trùng gây hại,畑の害虫を駆除する。
概念,がいねん,khái niệm,時間という概念を説明する。
概要,がいよう,tổng quan,計画の概要を説明する。
概略,がいりゃく,nét chính; đại cương,事件の概略を伝えた。
街角,まちかど,góc phố,街角に小さな店がある。
街頭,がいとう,trên đường phố,街頭で意見を聞く。
該当,がいとう (する),tương ứng; thuộc diện,条件に該当する人を募集する。
垣根,かきね,hàng rào; rào cản,庭の垣根を手入れする。
各種,かくしゅ,các loại,各種の資料を用意した。
拡散,かくさん (する),lan truyền; khuếch tán,誤った情報が拡散した。
格差,かくさ,chênh lệch,地域間の格差が広がる。
格闘,かくとう (する),vật lộn; đấu vật,難しい課題と格闘している。
核心,かくしん,cốt lõi,問題の核心に迫る。
獲物,えもの,con mồi; chiến lợi phẩm,鷹が獲物を捕らえた。
確信,かくしん (する),tin chắc,成功を確信している。
確定,かくてい (する),xác định; chốt,旅行の日程が確定した。
確保,かくほ (する),đảm bảo; giữ được,十分な睡眠時間を確保する。
革新,かくしん (する),đổi mới căn bản,技術の革新が社会を変える。
革命,かくめい,cách mạng,産業革命の歴史を学ぶ。
学芸,がくげい,học thuật và nghệ thuật,学芸の振興に力を注ぐ。
学説,がくせつ,học thuyết,新しい学説を発表する。
楽観,らっかん (する),lạc quan,状況を楽観するのはまだ早い。
楽譜,がくふ,bản nhạc; bản ký âm,楽譜を見ながらピアノを弾く。
割愛,かつあい (する),lược bỏ dù tiếc,時間の都合で説明の一部を割愛する。
喝采,かっさい,tiếng vỗ tay tán thưởng,演奏が終わると喝采が起こった。
活躍,かつやく (する),hoạt động nổi bật,海外で多くの選手が活躍した。
葛藤,かっとう (する),giằng co nội tâm; xung đột,理想と現実の間で葛藤する。
株価,かぶか,giá cổ phiếu,業績の発表後に株価が上がった。
乾燥,かんそう (する),khô; làm khô,冬は空気が乾燥する。
刊行,かんこう (する),xuất bản,研究成果を本にまとめて刊行する。
勘定,かんじょう (する),tính toán; thanh toán; hóa đơn,店を出る前に勘定を済ませる。
勘弁,かんべん (する),tha thứ; bỏ qua,今回だけは勘弁してください。
勧告,かんこく (する),khuyến cáo chính thức,委員会が改善を勧告した。
完結,かんけつ (する),kết thúc trọn vẹn,物語は次の巻で完結する。
完熟,かんじゅく (する),chín hoàn toàn,完熟したトマトを収穫する。
完備,かんび (する),trang bị đầy đủ,全室にエアコンを完備している。
官僚,かんりょう,quan chức hành chính,官僚が政策の立案に携わる。
干渉,かんしょう (する),can thiệp vào việc của người khác,他人の私生活に干渉しない。
幹部,かんぶ,cán bộ lãnh đạo,会社の幹部が会議に出席した。
感触,かんしょく,cảm giác khi chạm; cảm nhận ban đầu,布の柔らかな感触を確かめる。
感染,かんせん (する),lây nhiễm,ウイルスに感染したことが分かった。
感度,かんど,độ nhạy,マイクの感度を調整する。
感銘,かんめい,ấn tượng sâu sắc,先生の言葉に深い感銘を受けた。
慣習,かんしゅう,tập quán,地域の慣習を尊重する。
慣用,かんよう,cách dùng theo thói quen lâu đời,慣用によって定着した表現を調べる。
慣例,かんれい,thông lệ,毎年、代表が挨拶するのが慣例だ。
換算,かんさん (する),quy đổi,料金を円に換算する。
歓迎,かんげい (する),hoan nghênh; chào đón,新しい社員を歓迎する。
歓声,かんせい,tiếng reo vui,選手の登場に歓声が上がった。
監査,かんさ (する),kiểm toán; kiểm tra việc thực hiện,会計処理が適切か監査する。
監視,かんし (する),giám sát,警備員が入口を監視する。
監督,かんとく (する),giám sát; đạo diễn; huấn luyện viên,監督が選手に指示を出す。
看護,かんご (する),điều dưỡng; chăm sóc bệnh nhân,看護師が患者を看護する。
看病,かんびょう (する),chăm sóc người bệnh,風邪を引いた娘を看病する。
緩和,かんわ (する),giảm nhẹ; nới lỏng,交通規制を緩和する。
観衆,かんしゅう,khán giả tại sự kiện,大勢の観衆が試合を見守る。
