từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
両立,りょうりつ (する),sự dung hòa; cùng thực hiện tốt hai việc,仕事と育児を両立するため、勤務時間を調整した。
倫理,りんり,đạo đức; luân lý,研究者には、利益よりも倫理を優先する姿勢が求められる。
冷蔵,れいぞう (する),bảo quản lạnh,開封後は冷蔵し、なるべく早くお召し上がりください。
連結,れんけつ (する),nối; liên kết,この駅で二つの列車を連結し、一つの列車として運行する。
連行,れんこう (する),dẫn giải; áp giải,警察は事件に関与した疑いのある男を署に連行した。
連日,れんじつ,ngày này qua ngày khác; nhiều ngày liên tiếp,連日の大雨で、川の水位が上がっている。
生ける,いける,cắm hoa,玄関に季節の花を生けると、家の中が明るくなった。
もたらす,もたらす,mang lại; đem đến,新しい鉄道は、この地域に大きな変化をもたらした。
扱う,あつかう,xử lý; sử dụng; đối xử,この店では輸入品を扱っている。
異なる,ことなる,khác; khác biệt,同じ言葉でも、地域によって意味が異なることがある。
営む,いとなむ,kinh doanh; duy trì cuộc sống hay hoạt động,祖父母は駅前で小さな食堂を営んでいる。
映る,うつる,phản chiếu; hiện lên,鏡に自分の顔が映る。
延びる,のびる,kéo dài; bị lùi thời hạn,工事が遅れたため、完成予定日が一か月延びた。
演じる,えんじる,đóng vai; diễn,彼女は映画で、家族を支える母親の役を演じた。
汚す,よごす,làm bẩn,泥で新しい服を汚した。
汚れる,よごれる,bị bẩn; bị ô uế,雨の中を歩いたので、靴が泥で汚れた。
応じる,おうじる,đáp ứng; ứng với; tùy theo,利用者の希望に応じて、サービスの内容を変更する。
殴る,なぐる,đấm; đánh,腹が立っても、人を殴ってはいけない。
稼ぐ,かせぐ,kiếm tiền,アルバイトで生活費を稼ぐ。
解く,とく,giải; tháo,難しい問題を解く。
解ける,とける,được giải; được tháo gỡ,先生の説明を聞いて、ようやく難しい問題が解けた。
壊す,こわす,làm hỏng; phá vỡ,弟が誤って花瓶を壊してしまった。
改まる,あらたまる,thay đổi theo hướng tốt; trở nên trịnh trọng,彼は急に改まった口調で、結婚の報告を始めた。
改める,あらためる,sửa đổi; xem xét lại; làm lại vào dịp khác,失敗の原因を調べ、これまでのやり方を改めた。
外れる,はずれる,tuột ra; lệch; không trúng,天気予報が外れ、午後になっても雨は降らなかった。
叶う,かなう,thành hiện thực; được toại nguyện,長年の夢が叶い、自分の店を開くことができた。
勧める,すすめる,khuyên; giới thiệu,医者が毎日の運動を勧める。
慣れる,なれる,quen với,新しい生活に少しずつ慣れる。
含める,ふくめる,bao gồm; tính cả,参加費には、昼食代と資料代を含めてあります。
寄せる,よせる,đưa lại gần; gửi; dành tình cảm hay kỳ vọng,多くの読者が、編集部に感想を寄せてくれた。
輝く,かがやく,tỏa sáng; lấp lánh,夜空に星が輝いている。
疑う,うたがう,nghi ngờ,彼の説明を疑う理由はない。
詰める,つめる,nhét; đóng đầy; thu hẹp khoảng cách,旅行に必要な服をスーツケースに詰めた。
救う,すくう,cứu; cứu giúp,近くにいた人が、川で溺れていた子どもを救った。
求める,もとめる,tìm kiếm; yêu cầu; mong muốn,住民は市に対して、事故の原因を説明するよう求めた。
許す,ゆるす,tha thứ; cho phép,母は外出を許してくれた。
狂う,くるう,sai lệch; rối loạn; mất bình thường,電車の遅延で、その日の予定が大きく狂った。
響く,ひびく,vang; gây ảnh hưởng; chạm đến cảm xúc,静かな教室に、先生の声がよく響いた。
驚く,おどろく,ngạc nhiên; giật mình,突然の知らせに驚いた。
勤まる,つとまる,đảm đương được công việc hay chức vụ,経験の少ない私に、この役が勤まるだろうか。
勤める,つとめる,làm việc cho,姉は銀行に勤めている。
禁じる,きんじる,cấm; nghiêm cấm,この建物では、火気の使用を禁じている。
駆ける,かける,chạy nhanh; lao đi,子どもたちは、校庭を元気に駆けていた。
傾ける,かたむける,nghiêng; dồn tâm sức; chăm chú lắng nghe,相手の話に耳を傾け、最後まで聞くことが大切だ。
敬う,うやまう,kính trọng; tôn kính,長年地域のために働いてきた先生を、皆が敬っている。
経る,へる,trải qua; đi qua,何度もの話し合いを経て、ようやく合意に達した。
繋がる,つながる,nối liền; kết nối; dẫn đến,日々の小さな努力が、大きな成果に繋がる。
結ぶ,むすぶ,buộc; kết nối,靴のひもをしっかり結ぶ。
嫌がる,いやがる,tỏ ra không thích; ngại; ghét,娘は苦い薬を飲むのを嫌がっている。
現れる,あらわれる,xuất hiện; lộ ra,雲の間から月が現れた。
限る,かぎる,giới hạn; chỉ dành cho,この割引は、学生に限って利用できる。
固める,かためる,làm cứng; củng cố; quyết tâm,何度も考えた末に、留学する決意を固めた。
戸惑う,とまどう,bối rối; lúng túng,突然意見を求められ、何を言えばよいか戸惑った。
向く,むく,hướng về; phù hợp,人と話すのが好きな彼女は、接客の仕事に向いている。
広まる,ひろまる,lan rộng; được phổ biến,新しい店の評判は、口コミであっという間に広まった。
構える,かまえる,chuẩn bị tư thế; thiết lập; đặt cơ sở,彼は駅の近くに事務所を構え、事業を始めた。
行う,おこなう,thực hiện; tiến hành; tổ chức,来週、全社員を対象に防災訓練を行う。
合わす,あわす,ghép; khớp; điều chỉnh cho cùng nhịp,二人で息を合わして、重い荷物を持ち上げた。
込める,こめる,chứa đựng; gửi gắm tình cảm; dồn vào,感謝の気持ちを込めて、お礼の手紙を書いた。
削る,けずる,gọt; cắt giảm,予算が足りないため、広告費を削ることにした。
仕上げる,しあげる,hoàn thiện; làm xong,明日の提出に間に合うよう、今夜中にレポートを仕上げる。
支える,ささえる,đỡ; chống; hỗ trợ,家族の励ましが、つらい時期の私を支えてくれた。
試みる,こころみる,thử; thử thực hiện,問題を解決するため、別の方法を試みた。
謝る,あやまる,xin lỗi,遅刻したことを先生に謝る。
収まる,おさまる,vừa trong; lắng xuống; được thu xếp,話し合いの結果、ようやく騒ぎが収まった。
従う,したがう,tuân theo,係員の指示に従う。
巡る,めぐる,đi vòng quanh; lần lượt ghé thăm; xoay quanh,休日には、自転車で町の古い寺を巡っている。
除く,のぞく,loại bỏ; ngoại trừ,傷んだ野菜を除いてから、残りを箱に詰めた。
