từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
肥料,ひりょう,phân bón,畑に肥料をまく。
避難,ひなん (する),sơ tán; lánh nạn,地震の後、安全な場所へ避難する。
非行,ひこう,hành vi phạm pháp của thanh thiếu niên,少年の非行を防ぐ。
飛躍,ひやく (する),bước tiến vượt bậc,今年は飛躍の年になった。
備蓄,びちく (する),dự trữ để phòng khi cần,食料を備蓄する。
微笑,びしょう (する),mỉm cười,彼女は静かに微笑した。
微量,びりょう,lượng rất nhỏ,微量の成分を検出した。
匹敵,ひってき (する),sánh ngang,専門家に匹敵する知識がある。
必修,ひっしゅう (する),bắt buộc phải học,この科目は必修です。
必然,ひつぜん,tất yếu,変化は必然の結果だ。
必着,ひっちゃく,phải đến nơi trước hạn,応募書類は月末必着です。
標語,ひょうご,khẩu hiệu,安全の標語を掲示する。
表彰,ひょうしょう (する),biểu dương; khen thưởng,功労者を表彰する。
評判,ひょうばん,danh tiếng; đánh giá của mọi người,この店は評判がよい。
描写,びょうしゃ (する),miêu tả,風景を細かく描写する。
病状,びょうじょう,tình trạng bệnh,病状が安定した。
品格,ひんかく,phẩm cách; sự trang nhã,品格のある振る舞いだ。
浜辺,はまべ,bãi biển,浜辺を散歩する。
貧血,ひんけつ,thiếu máu,貧血でふらついた。
頻度,ひんど,tần suất,利用の頻度を調べる。
不意,ふい,bất ngờ; không lường trước,不意に声をかけられた。
不況,ふきょう,suy thoái kinh tế,不況で売上が減った。
不備,ふび,thiếu sót,書類に不備がある。
不評,ふひょう (な),không được đánh giá tốt,変更は利用者に不評だった。
付随,ふずい (する),đi kèm theo,契約に付随する条件を確認する。
付録,ふろく,phụ lục; quà tặng kèm ấn phẩm,雑誌の付録を開ける。
富豪,ふごう,người rất giàu,富豪が美術館を建てた。
布告,ふこく (する),công bố chính thức,政府が命令を布告した。
扶養,ふよう (する),nuôi dưỡng người phụ thuộc,家族を扶養する。
敷金,しききん,tiền đặt cọc thuê nhà,入居時に敷金を払う。
浮力,ふりょく,lực nổi,水の浮力を利用する。
腐敗,ふはい (する),thối rữa; tham nhũng,食品が腐敗した。
赴任,ふにん (する),đến nhận công tác,海外に赴任する。
侮辱,ぶじょく (する),sỉ nhục,相手を侮辱してはいけない。
武装,ぶそう (する),trang bị vũ khí,兵士が武装している。
武力,ぶりょく,sức mạnh quân sự,武力に頼らず解決する。
封鎖,ふうさ (する),phong tỏa,道路を封鎖する。
風潮,ふうちょう,xu hướng xã hội,節約を重視する風潮がある。
風味,ふうみ,hương vị,風味豊かな茶を飲む。
復活,ふっかつ (する),hồi sinh; trở lại,伝統行事が復活した。
復帰,ふっき (する),"trở lại vị trí, hoạt động cũ",けがから復帰した。
復旧,ふっきゅう (する),khôi phục trạng thái hoạt động,電気が復旧した。
復興,ふっこう (する),tái thiết; phục hưng,被災地が復興する。
服従,ふくじゅう (する),phục tùng,命令に服従する。
福祉,ふくし,phúc lợi,福祉の仕事に携わる。
払拭,ふっしょく (する),xóa bỏ hoàn toàn,不安を払拭する。
沸騰,ふっとう (する),sôi; sôi sục,やかんの水が沸騰した。
仏像,ぶつぞう,tượng Phật,寺で古い仏像を見た。
物議,ぶつぎ,sự bàn tán phản đối,彼の発言が物議を醸した。
物色,ぶっしょく (する),tìm chọn thứ phù hợp,店で贈り物を物色する。
分割,ぶんかつ (する),chia nhỏ,代金を分割して払う。
分散,ぶんさん (する),phân tán,作業を複数の人に分散する。
分担,ぶんたん (する),phân công; chia sẻ trách nhiệm,家事を家族で分担する。
分配,ぶんぱい (する),phân phối; chia phần,利益を公平に分配する。
分離,ぶんり (する),tách rời,油と水が分離する。
分類,ぶんるい (する),phân loại,本を内容ごとに分類する。
分裂,ぶんれつ (する),chia rẽ; phân tách,意見の対立で組織が分裂した。
噴射,ふんしゃ (する),phun mạnh,ノズルから水を噴射する。
噴出,ふんしゅつ (する),phun trào; tuôn ra,地面から温泉が噴出した。
奮起,ふんき (する),phấn chấn quyết tâm,失敗を機に奮起した。
奮闘,ふんとう (する),nỗ lực hết sức; chiến đấu ngoan cường,難しい仕事に奮闘している。
粉末,ふんまつ,bột,粉末を水に溶かす。
紛失,ふんしつ (する),làm thất lạc,財布を紛失した。
紛争,ふんそう (する),xung đột; tranh chấp,両国間の紛争が続いている。
文句,もんく,lời phàn nàn; câu chữ,サービスについて文句を言う。
文献,ぶんけん,tài liệu tham khảo; thư tịch,研究に必要な文献を集める。
兵器,へいき,vũ khí quân sự,兵器の開発に反対する。
平常,へいじょう,bình thường,電車は平常どおり運行している。
弊害,へいがい,tác hại; hệ quả xấu,制度の弊害を指摘する。
並行,へいこう (する),diễn ra song song,二つの作業を並行して進める。
並列,へいれつ (する),xếp ngang hàng; mắc song song,電池を並列につなぐ。
閉業,へいぎょう (する),ngừng kinh doanh,長年続いた店が閉業した。
閉鎖,へいさ (する),đóng cửa; phong tỏa,老朽化した施設を閉鎖する。
別荘,べっそう,nhà nghỉ dưỡng,夏は山の別荘で過ごす。
別途,べっと,riêng; bằng cách khác,送料は別途かかります。
偏見,へんけん,thành kiến,偏見を持たずに相手を理解する。
変革,へんかく (する),biến đổi căn bản,社会の仕組みを変革する。
変更,へんこう (する),thay đổi,会議の日程を変更する。
変遷,へんせん (する),biến chuyển qua thời gian,町の変遷を写真でたどる。
