từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
脇,わき,nách; bên cạnh; phía bên,荷物は通路をふさがないよう、椅子の脇に置いてください。
最良,さいりょう,tốt nhất; tối ưu,いくつかの案を比較し、最良の方法を選んだ。
入隊,にゅうたい (する),nhập ngũ; gia nhập đơn vị,兄は高校卒業後、自衛隊に入隊した。
直観,ちょっかん,trực giác; sự nắm bắt trực tiếp,彼は経験からくる直観で、問題の核心を見抜いた。
主観,しゅかん,chủ quan; quan điểm cá nhân,感想を書くときも、事実と自分の主観を区別しよう。
被告,ひこく,bị đơn,原告と被告の双方が、裁判所で主張を述べた。
被災,ひさい (する),chịu thiệt hại do thiên tai,地震で被災した人々に、食料や毛布が届けられた。
愛嬌,あいきょう,nét duyên; vẻ dễ mến; sự đáng yêu,あの子は愛嬌があって、近所の人にもかわいがられている。
愛想,あいそ/あいそう,sự niềm nở; thái độ thân thiện,店員は愛想がよく、笑顔で客を迎えてくれた。
愛用,あいよう (する),ưa dùng; dùng thường xuyên,このかばんを十年間愛用している。
挨拶,あいさつ (する),chào hỏi; lời chào,出勤したら、まず同僚に挨拶する。
悪気,わるぎ,ác ý; ý xấu,悪気はなかったのだが、結果的に相手を傷つけてしまった。
悪事,あくじ,việc ác; hành vi xấu,悪事を隠そうとして、さらにうそを重ねた。
悪癖,あくへき,thói xấu,話の途中で人の言葉を遮る悪癖を直したい。
圧倒,あっとう (する),áp đảo,相手チームを圧倒する強さで、決勝まで勝ち進んだ。
圧迫,あっぱく (する),chèn ép; đè nén; gây sức ép,家賃の値上がりが、家計を圧迫している。
暗闇,くらやみ,bóng tối; chỗ tối đen,暗闇の中を歩くために、懐中電灯を用意した。
暗殺,あんさつ (する),ám sát,歴史の授業で、指導者が暗殺された事件について学んだ。
暗算,あんざん (する),tính nhẩm,簡単な計算なら、電卓を使わずに暗算できる。
暗示,あんじ (する),ám chỉ; gợi ý ngầm,この結果は、新しい可能性を暗示している。
依頼,いらい (する),nhờ; yêu cầu,専門家に調査を依頼した。
委託,いたく (する),ủy thác; giao việc cho bên ngoài,会社は、商品の配送を専門業者に委託している。
委任,いにん (する),ủy nhiệm; trao quyền,交渉に関する権限を、担当者に委任した。
威力,いりょく,uy lực; sức mạnh; hiệu lực mạnh,新しい機械は、難しい作業でも威力を発揮する。
意義,いぎ,ý nghĩa; giá trị,この活動には大きな意義がある。
意地,いじ,ý chí giữ lập trường; tính cố chấp; lòng tự ái,意地を張らずに、間違いを認めたほうがいい。
異議,いぎ,ý kiến phản đối; sự phản đối,提案に異議がある人は、理由を述べてください。
異動,いどう (する),điều chuyển công tác; thay đổi nhân sự,四月から、営業部に異動することになった。
移住,いじゅう (する),di cư; chuyển đến sinh sống,家族で北海道へ移住する。
衣類,いるい,quần áo,不要な衣類を寄付する。
遺言,ゆいごん,di chúc; lời dặn lại trước khi mất,祖父は、生前に遺言を残していた。
遺跡,いせき,di tích; di chỉ,工事中に、古代の集落の遺跡が見つかった。
育児,いくじ (する),nuôi dạy trẻ,夫婦で協力して育児をする。
一括,いっかつ (する),gộp chung; xử lý một lần; trọn gói,複数の注文を一括して処理する。
一環,いっかん,một phần trong chuỗi hoạt động,地域交流の一環として、清掃活動を行っている。
一貫,いっかん (する),nhất quán; xuyên suốt,彼は最初から最後まで、一貫して同じ立場を守った。
一筋,ひとすじ,một vệt; một sợi; chuyên tâm vào một việc,父は三十年間、料理一筋に生きてきた。
一見,いっけん (する),thoạt nhìn; nhìn một lần,一見簡単そうだが、実際にやってみると難しい。
一息,ひといき,một hơi; nghỉ một lát,作業が一区切りついたので、お茶を飲んで一息つこう。
一致,いっち (する),nhất trí; trùng khớp,二人の意見が一致した。
一変,いっぺん (する),thay đổi hoàn toàn,駅ができてから、この町の風景は一変した。
一面,いちめん,toàn bộ một mặt; một phương diện,野原一面に花が咲いた。
一様,いちよう (な),đồng đều; giống nhau; cùng một trạng thái,突然の発表に、出席者は一様に驚いた表情を見せた。
一連,いちれん,một loạt; một chuỗi,会社は、一連の問題について調査を進めている。
逸品,いっぴん,vật phẩm tuyệt hảo; sản phẩm xuất sắc,この茶碗は、熟練の職人が仕上げた逸品だ。
印鑑,いんかん,con dấu,契約書に印鑑を押す。
引力,いんりょく,lực hút; sức hút,地球の引力によって、物は地面に向かって落ちる。
陰謀,いんぼう,âm mưu,主人公は、自分を陥れようとする陰謀に気づいた。
隠居,いんきょ (する),nghỉ việc quản lý gia đình hay cơ nghiệp; lui về sống nhàn,父は店を息子に任せ、隠居して趣味を楽しんでいる。
雨具,あまぐ,đồ đi mưa,山の天気は変わりやすいので、雨具を忘れずに持っていこう。
運賃,うんちん,cước vận chuyển; tiền đi tàu xe,この区間の運賃は、片道三百円です。
運搬,うんぱん (する),vận chuyển; chuyên chở,重い資材は、トラックで現場まで運搬する。
英雄,えいゆう,anh hùng,多くの人を救った彼は、町の英雄としてたたえられた。
衛星,えいせい,vệ tinh,人工衛星から送られた画像で、雲の動きを調べる。
閲覧,えつらん (する),xem; đọc; tra cứu tài liệu,図書館では、貴重な資料を館内で閲覧できる。
援助,えんじょ (する),viện trợ; giúp đỡ; hỗ trợ,地域の団体が、生活に困っている家庭を援助している。
沿岸,えんがん,ven biển; vùng bờ biển,台風が近づき、沿岸の地域では風が強まっている。
沿線,えんせん,dọc tuyến đường sắt,沿線に新しい店が増えた。
演奏,えんそう (する),biểu diễn nhạc,舞台でピアノを演奏する。
縁起,えんぎ,điềm; sự may rủi,鶴と亀は、縁起がいいものとされている。
縁側,えんがわ,hiên; hiên nhà kiểu Nhật,祖母は縁側に座り、庭の花を眺めていた。
縁談,えんだん,chuyện mai mối; lời đề nghị kết hôn,親戚から縁談を勧められたが、本人はまだ結婚を考えていない。
遠隔,えんかく,xa; từ xa,この装置は、離れた場所から遠隔操作できる。
遠征,えんせい (する),đi thi đấu xa; viễn chinh,チームは大会に出場するため、海外へ遠征した。
汚職,おしょく,tham nhũng; lạm dụng chức vụ để trục lợi,汚職事件を受けて、組織の管理体制が見直された。
汚染,おせん (する),ô nhiễm; làm ô nhiễm,工場から流れた排水が、川を汚染していた。
往来,おうらい (する),qua lại; sự đi lại,駅前の通りは、人や車の往来が激しい。
応募,おうぼ (する),ứng tuyển; đăng ký dự tuyển,アルバイトに応募する。
横綱,よこづな,yokozuna; cấp bậc cao nhất trong sumo,横綱は大きな歓声の中、土俵に上がった。
横行,おうこう (する),hoành hành; lan tràn hành vi xấu,偽の商品を売る行為が横行し、問題になっている。
殴打,おうだ (する),đánh đập; hành hung,男は相手を殴打した疑いで、警察に逮捕された。
黄金,おうごん,vàng; sắc vàng rực,夕日に照らされて、稲穂が黄金に輝いていた。
屋敷,やしき,dinh thự; khu nhà lớn,丘の上には、昔の商人が暮らした大きな屋敷が残っている。
乙女,おとめ,thiếu nữ; cô gái trẻ,物語には、心の優しい乙女が登場する。
恩恵,おんけい,ân huệ; lợi ích được hưởng,私たちは、科学技術の進歩による恩恵を受けている。
音色,ねいろ,âm sắc,遠くから、美しい笛の音色が聞こえてきた。
下火,したび,sự suy giảm; trạng thái lắng xuống,一時のブームは、最近になって下火になった。
下心,したごころ,ý đồ riêng giấu kín; dụng ý không trong sáng,親切に見えても、何か下心があるのではないかと疑った。
下線,かせん,gạch chân; đường gạch dưới,大切な言葉に下線を引いて、内容を整理した。
下地,したじ,lớp nền; nền tảng; cơ sở sẵn có,壁を塗る前に、下地をきれいに整えた。
下痢,げり,tiêu chảy,旅行中に下痢が続いたため、病院で診てもらった。
仮説,かせつ,giả thuyết,実験を行って、その仮説が正しいか確かめる。
加減,かげん (する),điều chỉnh; mức độ,火の加減を弱くする。
加味,かみ (する),tính đến; đưa thêm yếu tố vào cân nhắc,費用だけでなく、安全性も加味して判断した。
可決,かけつ (する),thông qua nghị quyết hay dự luật,議会は、賛成多数で新しい条例を可決した。
家畜,かちく,gia súc; vật nuôi phục vụ sản xuất,農家では、牛や豚などの家畜を飼育している。
家柄,いえがら,gia thế; xuất thân gia đình,人を家柄だけで判断するべきではない。
家来,けらい,gia thần; thuộc hạ,城の主は家来を集め、今後の方針を伝えた。
家路,いえじ,đường về nhà,仕事を終え、人々はそれぞれ家路についた。
架空,かくう,hư cấu; tưởng tượng; không có thật,この小説に登場する町は、架空のものだ。
河川,かせん,sông ngòi,大雨の後は、河川の増水に注意してください。
火花,ひばな,tia lửa,金属を切る作業で、周囲に火花が散った。
火災,かさい,hỏa hoạn,火災の原因を調べる。
稼働,かどう (する),hoạt động; vận hành máy móc,新しい工場は、来月から本格的に稼働する予定だ。
花壇,かだん,bồn hoa,花壇に花を植える。
花粉,かふん,phấn hoa,春になると、風に乗って花粉が飛んでくる。
課外,かがい,ngoại khóa; ngoài chương trình chính khóa,課外活動を通して、学年の違う生徒とも交流できる。
貨幣,かへい,tiền tệ,授業では、貨幣の歴史と役割について学んだ。
過言,かごん,nói quá; lời phóng đại,彼の努力が成功を支えたと言っても、過言ではない。
過剰,かじょう (な),quá mức; dư thừa,過剰な包装を減らすため、簡単な袋に変更した。
