từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
沖,おき,ngoài khơi,船が沖へ向かって進む。
芽,め,mầm; chồi,春になると、庭の木から新しい芽が出てきた。
核,かく,hạt nhân; phần cốt lõi; trung tâm,この技術が、新しい事業の核になる。
角,つの/かど,sừng (つの); góc; cạnh (かど),鹿の角は大きく枝分かれしている。
株,かぶ,cổ phần; cổ phiếu; gốc cây,彼は将来性を考えて、その会社の株を買った。
幹,みき,thân cây chính,この木の幹は太く、大人二人でも抱えきれない。
管,くだ,ống; ống dẫn,細い管を通して、水を容器に送る。
癌,がん,bệnh ung thư,癌の治療について、医師から詳しい説明を受けた。
器,うつわ,đồ đựng; bát đĩa; tầm vóc con người,料理に合う器を選ぶと、食卓が華やかになる。
技,わざ,kỹ thuật; kỹ năng; chiêu thức,職人の技は、長年の経験によって磨かれる。
脚,あし,chân; chân bàn ghế,椅子の脚が一本折れてしまった。
逆,ぎゃく,ngược; trái lại,駅とは逆の方向へ歩いていることに気づいた。
丘,おか,đồi,丘の上から、町全体を見渡すことができる。
弓,ゆみ,cung; cây cung,選手は弓を引き、静かに的を狙った。
筋,すじ,gân; thớ; đường nét; tính hợp lý,彼の説明は筋が通っていて、納得できた。
恵,めぐみ,ân huệ; sự ban tặng; lộc trời,私たちの暮らしは、自然の恵みに支えられている。
茎,くき,thân cây; cuống,花の茎を少し切ってから、花瓶に生けた。
芸,げい,nghệ; tài biểu diễn; kỹ năng biểu diễn,観客は、見事な芸に大きな拍手を送った。
穴,あな,lỗ; hang,壁に小さな穴が開いている。
件,けん,vụ; trường hợp; mục,この件について後で相談する。
源,みなもと,nguồn; cội nguồn,家族の笑顔が、私の元気の源だ。
股,また,háng; chỗ chạc; phần giữa hai đùi,乗馬の後、股のあたりが筋肉痛になった。
公,おおやけ,công khai; việc công; công chúng,調査の結果が、ようやく公になった。
垢,あか,ghét; chất bẩn bám trên da,風呂で体を洗い、肌の垢を落とした。
溝,みぞ,rãnh; mương,道の溝に水が流れている。
綱,つな,dây thừng; dây cáp,皆で力を合わせて、太い綱を引いた。
頃,ころ,khoảng; lúc,子どもの頃、よく川で遊んだ。
根,ね,rễ; căn nguyên,木の根が地面から出ている。
魂,たましい,linh hồn; tinh thần,この作品には、作者の魂が込められている。
際,きわ,mép; sát rìa; ranh giới,崖の際まで近づくと危険なので、離れて歩いてください。
柵,さく,hàng rào,動物が畑に入らないよう、周りに柵を設けた。
策,さく,kế; biện pháp; sách lược,売上を伸ばすための策を、皆で考えた。
札,ふだ/さつ,tờ tiền; thẻ; biển,千円札で料金を払う。
志,こころざし,chí hướng; hoài bão,彼は医師になるという高い志を持って、勉強を続けている。
紫,むらさき,màu tím,紫の花が庭に咲いている。
雌,めす,con cái; giống cái,この鳥は、雄よりも雌のほうが地味な色をしている。
侍,さむらい,võ sĩ samurai,博物館には、侍が使っていた刀が展示されている。
軸,じく,trục; trục chính; trọng tâm,この計画は、地域の活性化を軸に進めている。
主,ぬし,chủ; người sở hữu,落とし物のかばんの主を探している。
種,しゅ/たね,hạt; giống; nguyên nhân,春に花の種をまく。
趣,おもむき,vẻ; nét duyên; phong vị,古い木造の旅館には、独特の趣がある。
獣,けもの,thú; loài thú,雪の上に、獣の足跡が残っていた。
術,すべ,cách; phương cách; phương tiện,連絡先が分からず、彼の無事を確かめる術がなかった。
盾,たて,khiên; lá chắn,兵士は盾を構えて、矢を防いだ。
沼,ぬま,đầm; ao đầm,雨が続いて、沼の水が増えている。
証,あかし,bằng chứng; dấu hiệu minh chứng,この賞は、長年の努力が認められた証だ。
丈,たけ,chiều dài; chiều cao,このズボンは丈が長いので、少し短くしてもらった。
刃,は,lưỡi dao; lưỡi sắc,包丁の刃に触れないよう、気をつけて洗ってください。
跡,あと,dấu vết; vết tích; di tích,砂浜に、小さな足の跡が続いていた。
節,ふし,đốt; mấu; điểm đáng chú ý,この木材には節が多く、表面が滑らかではない。
禅,ぜん,thiền; Thiền tông,寺で禅を学び、静かに座る時間を体験した。
巣,す,tổ; ổ,軒下に、鳥が巣を作っている。
霜,しも,sương muối,朝起きると、畑一面に霜が降りていた。
蔵,くら,kho; nhà kho truyền thống,古い蔵を改装して、喫茶店を開いた。
対,つい,cặp; đôi,この二つの花瓶は、対になっている。
端,はし,mép; đầu,机の端に本を置く。
値,あたい,giá trị; trị số,計算して、空欄に入る値を求めなさい。
恥,はじ,sự xấu hổ,人前で転んで恥をかいた。
宙,ちゅう,khoảng không; không trung,投げたボールが、宙に高く舞い上がった。
潮,しお,thủy triều; nước biển,潮が引くと、岩場まで歩いて行ける。
腸,ちょう,ruột,腸の働きについて、授業で学んだ。
頂,いただき,đỉnh; đỉnh núi,長い坂を登り、ようやく山の頂に立った。
的,まと,bia; đích; đối tượng bị nhắm tới,彼の発言は、厳しい批判の的になった。
棟,とう,tòa; dãy nhà,新しい棟には、研究室と実験室が入っている。
筒,つつ,ống; vật hình trụ rỗng,大きなポスターを丸めて、紙の筒に入れた。
頭,かしら/あたま,đầu; người đứng đầu,頭を強くぶつけないように、低い入り口では気をつけよう。
尿,にょう,nước tiểu,健康診断で、尿の検査を受けた。
念,ねん,ý nghĩ; sự chú tâm; sự thận trọng,念のため、出発前にもう一度時刻を確認した。
脳,のう,não,睡眠は脳の休息に必要だ。
肺,はい,phổi,肺は、呼吸に関わる大切な臓器だ。
罰,ばつ,hình phạt; sự trừng phạt,規則を破った者には、決まりに従って罰が与えられる。
判,はん,con dấu; phán quyết,書類に判を押してください。
班,はん,nhóm; tổ,クラスを五つの班に分けて、実験を行った。
扉,とびら,cửa; cánh cửa,扉を開けると、明るい庭が見えた。
尾,お,đuôi,犬がうれしそうに尾を振っている。
眉,まゆ,lông mày,彼は説明を聞いて、不思議そうに眉をひそめた。
票,ひょう,phiếu; lá phiếu,開票作業では、一枚ずつ票を確認する。
苗,なえ,cây giống; mạ,春に植えた苗が、夏には大きく育った。
浜,はま,bãi biển; bờ biển,朝早く浜を歩き、貝殻を拾った。
幅,はば,chiều rộng; bề ngang,この道は幅が広い。
柄,え/がら,cán (え); hoa văn; tính chất (がら),この傘は、柄が長くて持ちやすい。
並,なみ,mức bình thường; loại thường,あの選手の集中力は、並ではない。
峰,みね,đỉnh núi; ngọn núi,雲の間から、雪に覆われた峰が見えた。
麻,あさ,gai; lanh; sợi vải từ cây gai hoặc lanh,夏には、涼しい麻のシャツをよく着る。
膜,まく,màng; lớp màng,牛乳を温めると、表面に薄い膜ができた。
