từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
明白な,めいはくな,rõ ràng; hiển nhiên,原因は明白なのに、責任者は説明を避けている。
優先的な,ゆうせんてきな,được ưu tiên; mang tính ưu tiên,災害時には、緊急性の高い患者を優先的に受け入れる。
有益な,ゆうえきな,hữu ích; có lợi,研修では、仕事に役立つ有益な情報を得られた。
容易な,よういな,dễ dàng,一度失った信頼を取り戻すことは、容易ではない。
理性的な,りせいてきな,lý trí; có lý trí,感情に流されず、理性的な判断をすることが大切だ。
冷静な,れいせいな,bình tĩnh; điềm tĩnh,緊急時こそ、冷静な対応が求められる。
あちこち,あちこち,chỗ này chỗ kia; khắp nơi,旅行中、町のあちこちを歩いた。
あれこれ,あれこれ,điều này điều kia; đủ thứ,旅行の準備で、あれこれ買うものがある。
いきなり,いきなり,đột ngột; bất ngờ; không báo trước,ドアがいきなり開いたので、驚いて振り向いた。
いくらか,いくらか,một ít; phần nào,休んだおかげで、疲れがいくらか取れた。
いよいよ,いよいよ,cuối cùng cũng; sắp sửa; ngày càng,長い準備期間を経て、明日はいよいよ開店の日だ。
お互いに,おたがいに,lẫn nhau; với nhau,困ったときは、お互いに助け合おう。
しょっちゅう,しょっちゅう,thường xuyên; suốt,彼とは家が近いので、しょっちゅう顔を合わせる。
すでに,すでに,đã; rồi,会場に着いたときには、式はすでに始まっていた。
だいたい,だいたい,đại khái; khoảng; phần lớn,仕事はだいたい終わったので、あとは確認するだけだ。
たいてい,たいてい,thường; hầu hết; phần lớn,休日は、たいてい家で本を読んで過ごす。
たまたま,たまたま,tình cờ; ngẫu nhiên,出張先で、たまたま大学時代の友人に会った。
どうか,どうか,xin hãy; bằng cách nào đó,どうか無事でいてください。
とりあえず,とりあえず,trước mắt; tạm thời; trước hết,詳しい話は後にして、とりあえず休憩しよう。
なんだか,なんだか,không hiểu sao; cảm thấy có gì đó,今日はなんだか体がだるい。
なんとか,なんとか,bằng cách nào đó; xoay xở được,皆で協力して、なんとか締め切りに間に合わせた。
やっと,やっと,cuối cùng cũng; mãi mới,何度も練習して、やっと一人で泳げるようになった。
わざと,わざと,cố ý; có chủ đích,彼は冗談を言うために、わざと名前を間違えた。
わざわざ,わざわざ,cất công; đặc biệt dành công sức,遠いところを、わざわざ来てくださってありがとうございます。
わりに,わりに,khá; tương đối,この店は駅前にあるわりに、値段が安い。
一体,いったい,"rốt cuộc, tóm lại",こんな夜中に、一体どこへ行くのですか。
