từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
制限,せいげん（する）,hạn chế; giới hạn,入場者の人数を制限する。
清掃,せいそう（する）,quét dọn; vệ sinh,毎朝、教室を清掃する。
制服,せいふく,đồng phục,学校では制服を着る。
設備,せつび,thiết bị; cơ sở vật chất,このホテルは設備が整っている。
先日,せんじつ,hôm trước,先日はありがとうございました。
洗濯,せんたく（する）,giặt giũ,晴れた日に服を洗濯する。
宣伝,せんでん（する）,tuyên truyền; quảng bá,新商品をテレビで宣伝する。
先輩,せんぱい,tiền bối,仕事のやり方を先輩に教わる。
専門,せんもん,chuyên môn,大学で経済を専門に学ぶ。
全員,ぜんいん,toàn bộ mọi người,参加者全員が写真に写った。
前後,ぜんご（する）,trước sau; xê dịch,到着時刻は五分ほど前後する。
前半,ぜんはん,nửa đầu,授業の前半で文法を学んだ。
倉庫,そうこ,nhà kho,商品を倉庫に保管する。
掃除,そうじ（する）,quét dọn; lau chùi,週末に部屋を掃除する。
送信,そうしん（する）,gửi; truyền đi,メールを送信する前に確認する。
想像,そうぞう（する）,tưởng tượng,未来の生活を想像する。
早朝,そうちょう,sáng sớm,早朝に家を出発した。
相当,そうとう（する）,tương đương; khá nhiều,この仕事には相当な時間がかかる。
送料,そうりょう,phí vận chuyển,一万円以上なら送料は無料だ。
外側,そとがわ,phía ngoài; mặt ngoài,箱の外側に住所を書く。
尊敬,そんけい（する）,tôn kính; kính trọng,私は祖父を尊敬している。
増加,ぞうか（する）,gia tăng,外国人観光客が増加している。
滞在,たいざい（する）,lưu trú,京都に三日間滞在する。
体操,たいそう（する）,thể dục,毎朝、公園で体操する。
大量,たいりょう,số lượng lớn,雨が大量に降った。
体力,たいりょく,thể lực,運動を続けて体力をつける。
単語,たんご,từ vựng; từ đơn,毎日、新しい単語を十個覚える。
誕生,たんじょう（する）,ra đời; sinh ra,新しいサービスが誕生した。
代金,だいきん,tiền hàng; khoản thanh toán,商品の代金をカードで払う。
代表,だいひょう（する）,đại diện,彼がチームを代表して話す。
団体,だんたい,đoàn thể; tổ chức,地域の団体が祭りを運営する。
地下,ちか,dưới đất; tầng hầm,食料品売り場は地下にある。
遅刻,ちこく（する）,đến muộn,電車が遅れて授業に遅刻した。
知識,ちしき,kiến thức,仕事に必要な知識を身につける。
中心,ちゅうしん,trung tâm,駅を中心に町が発展した。
中旬,ちゅうじゅん,giữa tháng,桜は四月中旬に咲く。
注文,ちゅうもん（する）,đặt hàng; gọi món,レストランで料理を注文する。
調査,ちょうさ（する）,điều tra; khảo sát,利用者の意見を調査する。
調子,ちょうし,tình trạng; phong độ,今日は体の調子がいい。
頂上,ちょうじょう,đỉnh; chóp,昼前に山の頂上へ着いた。
通学,つうがく（する）,đi học,自転車で高校に通学する。
通勤,つうきん（する）,đi làm,毎日電車で会社に通勤する。
通訳,つうやく（する）,phiên dịch,会議で日本語を英語に通訳する。
通路,つうろ,lối đi,荷物を通路に置かないでください。
定員,ていいん,sức chứa; số người quy định,この教室の定員は三十人だ。
低下,ていか（する）,giảm xuống; suy giảm,冬は気温が急に低下する。
定期,ていき,định kỳ,定期的に健康診断を受ける。
停電,ていでん（する）,mất điện,台風の影響で町が停電した。
手帳,てちょう,sổ tay,予定を手帳に書き込む。
鉄道,てつどう,đường sắt,日本の鉄道は便利だ。
手袋,てぶくろ,găng tay,寒いので手袋をつける。
転勤,てんきん（する）,chuyển công tác,父は大阪支店へ転勤する。
天井,てんじょう,trần nhà,天井に明るい照明がある。
店長,てんちょう,quản lý cửa hàng,店長がお客様に謝った。
電球,でんきゅう,bóng đèn,切れた電球を交換する。
伝言,でんごん（する）,lời nhắn; nhắn lại,田中さんに伝言をお願いした。
当日,とうじつ,ngày hôm đó; đúng ngày,参加費は当日に払ってください。
登場,とうじょう（する）,xuất hiện; lên sân khấu,主人公が最後に登場する。
到着,とうちゃく（する）,đến nơi,電車は十時に駅へ到着する。
都会,とかい,đô thị; thành phố lớn,都会の生活は便利だ。
特徴,とくちょう,đặc trưng; đặc điểm,この製品の特徴を説明する。
登山,とざん（する）,leo núi,秋に友達と登山する。
土地,とち,đất đai,この土地に家を建てる。
途中,とちゅう,giữa đường; giữa chừng,学校へ行く途中で雨が降った。
徒歩,とほ,đi bộ,駅からホテルまで徒歩で十分だ。
同時,どうじ,đồng thời; cùng lúc,二つの作業を同時に進める。
独立,どくりつ（する）,độc lập,会社を辞めて独立する。
努力,どりょく（する）,nỗ lực,目標のために毎日努力する。
内容,ないよう,nội dung,契約の内容をよく確認する。
仲間,なかま,bạn bè; đồng đội,仲間と力を合わせて働く。
中身,なかみ,bên trong; nội dung,箱の中身を確認する。
納得,なっとく（する）,hiểu và chấp nhận; thuyết phục,説明を聞いて納得した。
日時,にちじ,ngày giờ,面接の日時をメールで知らせる。
日常,にちじょう,hằng ngày; thường nhật,日常生活で日本語を使う。
日光,にっこう,ánh nắng; ánh sáng mặt trời,植物を日光に当てる。
日程,にってい,lịch trình,旅行の日程を変更する。
荷物,にもつ,hành lý; hàng hóa,重い荷物を宅配便で送る。
入門,にゅうもん（する）,nhập môn,初心者向けの日本語入門を読む。
入力,にゅうりょく（する）,nhập dữ liệu,画面に名前を入力する。
人気,にんき,được ưa chuộng; nổi tiếng,この店は若者に人気がある。
人間,にんげん,con người,人間と自然の関係を考える。
