từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
合唱,がっしょう（する）,hợp xướng,クラス全員で合唱した。
画面,がめん,màn hình,画面にエラーが表示された。
願望,がんぼう,nguyện vọng; mong muốn,海外で働く願望がある。
記憶,きおく（する）,ký ức; ghi nhớ,幼い頃の記憶が残っている。
飢餓,きが,nạn đói,干ばつで飢餓が広がった。
企画,きかく（する）,lập kế hoạch; dự án,地域交流イベントを企画する。
機器,きき,máy móc; thiết bị,電子機器の電源を切る。
器具,きぐ,dụng cụ,実験器具を丁寧に扱う。
機嫌,きげん,tâm trạng,今日は父の機嫌がいい。
気候,きこう,khí hậu,温暖な気候で果物が育つ。
生地,きじ,vải; bột nhào; vùng sinh ra,柔らかい生地で服を作る。
期日,きじつ,ngày hạn định,期日までに料金を払う。
記者,きしゃ,phóng viên,記者が市長に質問した。
機種,きしゅ,loại máy; model,新しい機種に買い替える。
基準,きじゅん,tiêu chuẩn,安全基準を満たしている。
機内,きない,bên trong máy bay,機内では携帯電話を切る。
記入,きにゅう（する）,điền thông tin,申込書に住所を記入する。
機能,きのう（する）,chức năng; hoạt động,この時計は正常に機能する。
寄付,きふ（する）,quyên góp,被災地へ衣類を寄付した。
規模,きぼ,quy mô,事業の規模を拡大する。
客席,きゃくせき,ghế khán giả,客席から大きな拍手が起きた。
休暇,きゅうか,kỳ nghỉ,夏季休暇を一週間取る。
吸収,きゅうしゅう（する）,hấp thụ,植物が土から水分を吸収する。
球場,きゅうじょう,sân bóng,球場で決勝戦を観戦した。
求人,きゅうじん,tuyển dụng,求人情報をネットで探す。
給水,きゅうすい（する）,cấp nước,避難所へ給水車が来た。
急増,きゅうぞう（する）,tăng đột ngột,観光客が去年から急増した。
休息,きゅうそく（する）,nghỉ ngơi,少し休息を取ってください。
休養,きゅうよう（する）,nghỉ dưỡng,海辺でゆっくり休養する。
教員,きょういん,giáo viên,教員向けの研修を開く。
強化,きょうか（する）,tăng cường,建物の耐震性を強化する。
協会,きょうかい,hiệp hội,業界の協会に加入する。
競技,きょうぎ,môn thi đấu,水泳競技に出場する。
供給,きょうきゅう（する）,cung cấp,工場へ電力を供給する。
教材,きょうざい,giáo trình; tài liệu học,授業で新しい教材を使う。
強弱,きょうじゃく,mạnh yếu,音の強弱を意識して演奏する。
教授,きょうじゅ,giáo sư,教授に論文を見てもらう。
強調,きょうちょう（する）,nhấn mạnh,重要な点を強調して話す。
恐怖,きょうふ,nỗi sợ hãi,暗闇に強い恐怖を感じる。
強風,きょうふう,gió mạnh,強風で電車が止まった。
共有,きょうゆう（する）,chia sẻ; dùng chung,チームで情報を共有する。
教養,きょうよう,tri thức văn hóa,読書を通じて教養を深める。
許可,きょか（する）,cho phép; giấy phép,撮影の許可を取った。
金額,きんがく,số tiền,請求書の金額を確認する。
金魚,きんぎょ,cá vàng,水槽で金魚を飼っている。
金庫,きんこ,két sắt,貴重品を金庫に保管する。
近代,きんだい,cận đại,近代の歴史を研究する。
筋肉,きんにく,cơ bắp,運動で筋肉を鍛える。
近年,きんねん,những năm gần đây,近年、人口が減少している。
勤務,きんむ（する）,làm việc; công tác,病院で夜間勤務をする。
金融,きんゆう,tài chính,金融市場の動きを調べる。
議員,ぎいん,nghị viên,議員が法案に賛成した。
義務,ぎむ,nghĩa vụ,税金を払う義務がある。
疑問,ぎもん,nghi vấn,説明を聞いて疑問が生じた。
行事,ぎょうじ,sự kiện; hoạt động định kỳ,学校行事に保護者が参加する。
業務,ぎょうむ,nghiệp vụ; công việc,午前中に業務を終える。
行列,ぎょうれつ（する）,xếp hàng; đoàn người,店の前に長い行列ができた。
議論,ぎろん（する）,tranh luận,予算について議論する。
空間,くうかん,không gian,広い空間を有効に使う。
空席,くうせき,ghế trống,車内に空席が見つかった。
空調,くうちょう,điều hòa không khí,夏は空調を適切に使う。
苦情,くじょう,lời phàn nàn,店員の態度に苦情が出た。
苦戦,くせん（する）,chiến đấu khó khăn,強い相手に苦戦した。
苦痛,くつう,đau đớn,腰に激しい苦痛を感じる。
区分,くぶん（する）,phân chia; phân loại,地域を三つに区分する。
区間,くかん,đoạn; khu vực,この区間は運転を見合わせる。
短縮,たんしゅく（する）,rút ngắn,作業時間を半分に短縮した。
契機,けいき,cơ hội; bước ngoặt,留学を契機に考え方が変わった。
景気,けいき,tình hình kinh tế,最近、景気が回復してきた。
傾向,けいこう,xu hướng,若者の消費傾向を分析する。
警告,けいこく（する）,cảnh báo,係員が危険を警告した。
掲載,けいさい（する）,đăng tải,雑誌に記事が掲載された。
軽視,けいし（する）,coi nhẹ,小さな異常を軽視しない。
形式,けいしき,hình thức,指定の形式で提出する。
掲示,けいじ（する）,niêm yết; thông báo,入口に案内を掲示する。
軽傷,けいしょう,thương nhẹ,事故で軽傷を負った。
形成,けいせい（する）,hình thành,長い年月をかけて岩が形成される。
継続,けいぞく（する）,tiếp tục; duy trì,治療を継続する必要がある。
系統,けいとう,hệ thống; dòng,同じ系統の電車に乗る。
経費,けいひ,chi phí,出張の経費を精算する。
警備,けいび（する）,bảo vệ; an ninh,警備員が入口を警備する。
契約,けいやく（する）,hợp đồng; ký hợp đồng,会社と正式に契約した。
決意,けつい（する）,quyết tâm,海外留学を決意した。
欠陥,けっかん,khuyết tật; lỗi,製品に重大な欠陥が見つかった。
決勝,けっしょう,chung kết,決勝で宿敵と対戦する。
決着,けっちゃく（する）,kết thúc; phân thắng bại,長い争いに決着がついた。
決定,けってい（する）,quyết định,開催場所が正式に決定した。
結論,けつろん,kết luận,調査結果から結論を出す。
気配,けはい,dấu hiệu; cảm giác hiện diện,誰かいる気配がした。
検索,けんさく（する）,tìm kiếm,キーワードで資料を検索する。
研修,けんしゅう（する）,đào tạo; tập huấn,新人研修を三日間受ける。
検診,けんしん（する）,khám sức khỏe,毎年、健康検診を受ける。
検討,けんとう（する）,xem xét,新しい案を慎重に検討する。
県内,けんない,trong tỉnh,県内の観光地を巡る。
憲法,けんぽう,hiến pháp,憲法で基本的人権を守る。
劇場,げきじょう,nhà hát,駅前の劇場で芝居を見る。
下校,げこう（する）,tan học; rời trường,生徒は午後四時に下校する。
下旬,げじゅん,cuối tháng,結果は来月下旬に発表される。
限界,げんかい,giới hạn,体力の限界まで走った。
原作,げんさく,nguyên tác,原作を読んでから映画を見る。
