từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
後半,こうはん,nửa sau,試合の後半で二点を取った。
後方,こうほう,phía sau; đằng sau,後方の席に座ってください。
交流,こうりゅう（する）,giao lưu; trao đổi,留学生と交流する機会がある。
国語,こくご,quốc ngữ; môn tiếng Nhật,国語の授業で小説を読む。
国際,こくさい,quốc tế,国際会議が東京で開かれる。
個人,こじん,cá nhân,個人の意見を尊重する。
混雑,こんざつ（する）,đông đúc; tắc nghẽn,朝の電車はとても混雑する。
合格,ごうかく（する）,đỗ; đạt yêu cầu,日本語の試験に合格した。
合計,ごうけい（する）,tổng cộng; tính tổng,代金を合計すると五千円になる。
最終,さいしゅう,cuối cùng; sau cùng,最終電車に間に合った。
最初,さいしょ,đầu tiên; lúc đầu,最初に名前を書いてください。
財布,さいふ,ví tiền,電車に財布を忘れた。
作業,さぎょう（する）,công việc; thao tác,安全を確認してから作業する。
作者,さくしゃ,tác giả,この小説の作者は有名だ。
作品,さくひん,tác phẩm,美術館で彼の作品を見た。
昨夜,さくや,đêm qua,昨夜は遅くまで勉強した。
作家,さっか,nhà văn; nghệ sĩ sáng tác,彼女は人気のある作家だ。
算数,さんすう,số học; môn toán tiểu học,弟は算数が得意だ。
賛成,さんせい（する）,tán thành; đồng ý,私はその提案に賛成する。
材料,ざいりょう,vật liệu; nguyên liệu,料理の材料を買いに行く。
雑誌,ざっし,tạp chí,図書館で雑誌を読む。
試験,しけん（する）,kỳ thi; kiểm tra,来週、日本語の試験を受ける。
資源,しげん,tài nguyên,限りある資源を大切に使う。
指示,しじ（する）,chỉ thị; hướng dẫn,上司の指示に従って作業する。
姿勢,しせい,tư thế; thái độ,正しい姿勢で椅子に座る。
自然,しぜん,tự nhiên; thiên nhiên,この地域は自然が豊かだ。
市長,しちょう,thị trưởng,市長が式典であいさつした。
失敗,しっぱい（する）,thất bại; mắc lỗi,失敗を恐れずに挑戦する。
指定,してい（する）,chỉ định; quy định,指定された席に座る。
支店,してん,chi nhánh,銀行の大阪支店で働いている。
指導,しどう（する）,chỉ đạo; hướng dẫn,先生が学生を丁寧に指導する。
始発,しはつ,chuyến đầu tiên trong ngày,始発の電車で空港へ向かった。
芝生,しばふ,bãi cỏ,芝生の上で子どもが遊んでいる。
市民,しみん,thị dân; người dân thành phố,多くの市民がイベントに参加した。
氏名,しめい,họ tên,用紙に氏名を記入してください。
車内,しゃない,bên trong xe,車内では携帯電話を静かに使う。
習慣,しゅうかん,thói quen; tập quán,毎朝走ることを習慣にしている。
就職,しゅうしょく（する）,xin việc; đi làm,卒業後、日本の会社に就職する。
集中,しゅうちゅう（する）,tập trung,静かな部屋で勉強に集中する。
収入,しゅうにゅう,thu nhập,毎月の収入と支出を記録する。
終了,しゅうりょう（する）,kết thúc,会議は午後五時に終了する。
祝日,しゅくじつ,ngày lễ,祝日は銀行が休みになる。
手術,しゅじゅつ（する）,phẫu thuật,父は来週、病院で手術を受ける。
手段,しゅだん,phương thức; biện pháp,電車は便利な交通手段だ。
主張,しゅちょう（する）,khẳng định; chủ trương,会議で自分の意見を主張する。
出勤,しゅっきん（する）,đi làm,毎朝八時に会社へ出勤する。
出身,しゅっしん,quê quán; xuất thân,私はハノイ出身です。
種類,しゅるい,chủng loại; loại,店には多くの種類の商品がある。
使用,しよう（する）,sử dụng,この機械を使用する前に説明を読む。
紹介,しょうかい（する）,giới thiệu,友達に新しい先生を紹介する。
招待,しょうたい（する）,mời; chiêu đãi,友人を誕生日会に招待する。
消費,しょうひ（する）,tiêu thụ; tiêu dùng,電気の消費を減らしたい。
商品,しょうひん,sản phẩm; hàng hóa,新しい商品が店に並んだ。
証明,しょうめい（する）,chứng minh; chứng nhận,身分を証明する書類が必要だ。
正面,しょうめん,chính diện; mặt trước,駅の正面で待ち合わせる。
将来,しょうらい,tương lai,将来は医者になりたい。
食欲,しょくよく,cảm giác thèm ăn,暑くて食欲がない。
食器,しょっき,dụng cụ ăn uống; bát đĩa,食事の後で食器を洗う。
書類,しょるい,giấy tờ; tài liệu,必要な書類を提出する。
資料,しりょう,tư liệu; tài liệu,会議の資料を準備する。
進学,しんがく（する）,học lên cao,高校卒業後、大学に進学する。
進行,しんこう（する）,tiến hành; tiến triển,司会者が会議を進行する。
申請,しんせい（する）,xin; đăng ký; nộp đơn,市役所でビザの更新を申請する。
心臓,しんぞう,tim,運動すると心臓が速く動く。
心配,しんぱい（する）,lo lắng,遅いので家族が心配している。
進歩,しんぽ（する）,tiến bộ,医療技術が大きく進歩した。
森林,しんりん,rừng,森林を火事から守る。
時期,じき,thời kỳ; thời điểm,桜が咲く時期になった。
時給,じきゅう,tiền lương theo giờ,この店の時給は千二百円だ。
事件,じけん,vụ việc; vụ án,警察が事件を調べている。
時刻,じこく,thời khắc; giờ,電車の出発時刻を確認する。
持参,じさん（する）,mang theo,面接には履歴書を持参してください。
事情,じじょう,tình hình; hoàn cảnh,家庭の事情で仕事を休んだ。
自信,じしん,sự tự tin,練習を重ねて自信がついた。
時代,じだい,thời đại,時代とともに生活が変わる。
自宅,じたく,nhà riêng,今日は自宅で仕事をする。
実家,じっか,nhà cha mẹ; quê nhà,休みに実家へ帰る。
実験,じっけん（する）,thí nghiệm,科学室で水の実験をする。
実行,じっこう（する）,thực hiện,決めた計画をすぐ実行する。
実用,じつよう,thực dụng; sử dụng thực tế,この道具は実用性が高い。
実力,じつりょく,thực lực,試合で自分の実力を発揮する。
自慢,じまん（する）,tự hào; khoe khoang,父は故郷の料理を自慢する。
事務,じむ,công việc văn phòng,会社で事務の仕事をしている。
渋滞,じゅうたい（する）,tắc nghẽn giao thông,事故で道路が渋滞している。
受験,じゅけん（する）,dự thi,来年、大学を受験する。
需要,じゅよう,nhu cầu,夏は電力の需要が増える。
順番,じゅんばん,thứ tự; lượt,順番を守って並んでください。
準備,じゅんび（する）,chuẩn bị,旅行の準備を始める。
上司,じょうし,cấp trên,上司に仕事の結果を報告する。
乗車,じょうしゃ（する）,lên xe,切符を買って電車に乗車する。
状態,じょうたい,trạng thái; tình trạng,機械の状態を確認する。
冗談,じょうだん,lời nói đùa,冗談を言ってみんなを笑わせた。
女性,じょせい,phụ nữ,多くの女性がその講座に参加した。
神社,じんじゃ,đền Thần đạo,正月に家族で神社へ行く。
人生,じんせい,cuộc đời,人生について深く考える。
人体,じんたい,cơ thể người,人体の仕組みを学ぶ。
睡眠,すいみん,giấc ngủ,健康には十分な睡眠が必要だ。
数学,すうがく,toán học,兄は大学で数学を勉強している。
数字,すうじ,chữ số; con số,暗証番号の数字を入力する。
正解,せいかい（する）,đáp án đúng; trả lời đúng,三問目の答えが正解だった。
