từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
昼間,ひるま,ban ngày,昼間は家に誰もいない。
夫婦,ふうふ,vợ chồng,あの夫婦は仲がいい。
複数,ふくすう,nhiều; số nhiều,複数の案から一つを選ぶ。
服装,ふくそう,trang phục,面接に合う服装を選ぶ。
腹痛,ふくつう,đau bụng,急な腹痛で病院へ行った。
不足,ふそく（する）,thiếu; không đủ,運動が不足している。
古着,ふるぎ,quần áo cũ; đồ đã qua sử dụng,古着の店で上着を買った。
部下,ぶか,cấp dưới,部下に仕事を任せる。
部品,ぶひん,linh kiện; phụ tùng,壊れた機械の部品を交換する。
部分,ぶぶん,bộ phận; phần,分からない部分を先生に聞く。
分類,ぶんるい（する）,phân loại,本を内容ごとに分類する。
変化,へんか（する）,thay đổi; biến đổi,季節によって景色が変化する。
弁当,べんとう,cơm hộp,昼休みに弁当を食べる。
方向,ほうこう,phương hướng,駅の方向へ歩く。
報告,ほうこく（する）,báo cáo,調査の結果を上司に報告する。
包丁,ほうちょう,dao làm bếp,包丁で野菜を切る。
方法,ほうほう,phương pháp,効率のよい勉強方法を探す。
訪問,ほうもん（する）,thăm; đến thăm,来週、取引先を訪問する。
保存,ほぞん（する）,bảo quản; lưu,作った資料をパソコンに保存する。
歩道,ほどう,vỉa hè; lối đi bộ,安全のため歩道を歩く。
本日,ほんじつ,hôm nay,本日は休業いたします。
本棚,ほんだな,giá sách,読んだ本を本棚に戻す。
本当,ほんとう,sự thật; thực sự,その話は本当ですか。
貿易,ぼうえき（する）,ngoại thương; thương mại quốc tế,日本は多くの国と貿易する。
帽子,ぼうし,mũ; nón,日差しが強いので帽子をかぶる。
募集,ぼしゅう（する）,tuyển; chiêu mộ,会社が新しい社員を募集している。
窓口,まどぐち,quầy giao dịch; cửa sổ,駅の窓口で切符を買う。
満員,まんいん,đầy người; hết chỗ,朝の電車は満員だった。
満足,まんぞく（する）,hài lòng; thỏa mãn,ホテルのサービスに満足した。
見方,みかた,cách nhìn; quan điểm,見方を変えると答えが見える。
見本,みほん,vật mẫu; mẫu,見本を見ながら作ってください。
虫歯,むしば,sâu răng,虫歯が痛むので歯医者へ行く。
息子,むすこ,con trai,息子は今年高校生になった。
無料,むりょう,miễn phí,子どもは入場料が無料だ。
名刺,めいし,danh thiếp,初対面の人と名刺を交換する。
命令,めいれい（する）,mệnh lệnh; ra lệnh,隊長が部下に出発を命令した。
免許,めんきょ,giấy phép; bằng cấp,日本で運転免許を取った。
面接,めんせつ（する）,phỏng vấn,明日、会社の面接を受ける。
目標,もくひょう,mục tiêu,今年の目標をノートに書く。
文字,もじ,chữ cái; ký tự,小さな文字が読みにくい。
物語,ものがたり,câu chuyện; truyện,子どもに昔の物語を話す。
文句,もんく,lời phàn nàn; câu chữ,サービスについて文句を言う。
夜間,やかん,ban đêm,夜間は入口を閉めます。
野球,やきゅう,bóng chày,日曜日に友達と野球をする。
役割,やくわり,vai trò,チームで自分の役割を果たす。
家賃,やちん,tiền thuê nhà,毎月末に家賃を払う。
屋根,やね,mái nhà,台風で屋根が壊れた。
優勝,ゆうしょう（する）,vô địch,私たちのチームが大会で優勝した。
友情,ゆうじょう,tình bạn,長い友情を大切にする。
友人,ゆうじん,bạn bè; bạn thân,大学時代の友人に会う。
郵送,ゆうそう（する）,gửi qua bưu điện,申込書を会社へ郵送する。
有料,ゆうりょう,có phí; tính phí,この駐車場は有料です。
輸入,ゆにゅう（する）,nhập khẩu,海外から果物を輸入する。
容器,ようき,đồ đựng; vật chứa,空の容器を洗って再利用する。
用紙,ようし,giấy; biểu mẫu,申込用紙に住所を書く。
翌日,よくじつ,ngày hôm sau,注文した品は翌日に届いた。
予想,よそう（する）,dự đoán,明日の天気を予想する。
来店,らいてん（する）,đến cửa hàng,多くのお客様が来店した。
流行,りゅうこう（する）,thịnh hành; lưu hành,今年は短い髪型が流行している。
料金,りょうきん,phí; cước,電気料金を銀行で払う。
旅館,りょかん,nhà trọ kiểu Nhật,温泉の近くの旅館に泊まる。
留守,るす,vắng nhà,留守の間に荷物が届いた。
廊下,ろうか,hành lang,廊下を走らないでください。
若者,わかもの,người trẻ,若者に人気の店だ。
和食,わしょく,món ăn Nhật,昼ご飯に和食を食べた。
割合,わりあい,tỷ lệ,高齢者の割合が増えている。
割引,わりびき（する）,giảm giá; chiết khấu,会員は料金を一割引きしてもらえる。
空き家,あきや,nhà bỏ trống,町で空き家が増えている。
辺り,あたり,khu vực; vùng lân cận,この辺りに銀行はありますか。
当たり前,あたりまえ,đương nhiên; hiển nhiên,約束を守るのは当たり前だ。
暗証番号,あんしょうばんごう,mã PIN; mật khẩu số,ATMで暗証番号を入力する。
生き物,いきもの,sinh vật,森には多くの生き物がいる。
腕時計,うでどけい,đồng hồ đeo tay,父から腕時計をもらった。
運転手,うんてんしゅ,tài xế,バスの運転手に道を聞いた。
絵の具,えのぐ,màu vẽ,絵の具で海を青く塗る。
