từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
施設,しせつ,cơ sở; công trình,駅に新しい施設ができた。
湿度,しつど,độ ẩm,梅雨は湿度が高い。
失望,しつぼう（する）,thất vọng,期待外れの結果に失望した。
指摘,してき（する）,chỉ ra; góp ý,先生が文章の誤りを指摘した。
視点,してん,góc nhìn,別の視点から問題を見る。
支配,しはい（する）,chi phối; thống trị,一社が市場を支配している。
芝居,しばい,vở kịch; diễn xuất,劇場で昔の芝居を見る。
市販,しはん（する）,bán trên thị trường,この薬は市販されている。
志望,しぼう（する）,nguyện vọng; ứng tuyển,第一志望の大学に合格した。
脂肪,しぼう,chất béo,運動で体の脂肪を減らす。
使命,しめい,sứ mệnh,人命を守る使命がある。
視野,しや,tầm nhìn,広い視野で判断する。
車窓,しゃそう,cửa sổ xe; cảnh nhìn từ xe,車窓から海が見えた。
周囲,しゅうい,xung quanh,周囲の安全を確認する。
集会,しゅうかい（する）,cuộc họp; tụ họp,住民が集会を開いた。
収穫,しゅうかく（する）,thu hoạch,秋に米を収穫する。
収集,しゅうしゅう（する）,sưu tầm; thu thập,切手を趣味で収集している。
修正,しゅうせい（する）,sửa chữa,報告書の数字を修正する。
集団,しゅうだん,tập thể,集団での行動を学ぶ。
習得,しゅうとく（する）,tiếp thu; thành thạo,練習して技術を習得した。
収納,しゅうのう（する）,cất giữ; thu nộp,衣類を棚に収納する。
周辺,しゅうへん,khu vực xung quanh,駅周辺に店が多い。
主義,しゅぎ,chủ nghĩa; nguyên tắc,彼は平和主義を貫いている。
宿泊,しゅくはく（する）,lưu trú,温泉旅館に宿泊する。
主催,しゅさい（する）,chủ trì; tổ chức,市が花火大会を主催する。
取材,しゅざい（する）,thu thập tin; phỏng vấn,記者が現地で取材した。
出演,しゅつえん（する）,biểu diễn; xuất hiện,人気俳優が番組に出演する。
出社,しゅっしゃ（する）,đến công ty làm việc,毎朝九時までに出社する。
出場,しゅつじょう（する）,tham dự thi đấu,全国大会に出場する。
出世,しゅっせ（する）,thăng tiến,会社で早く出世した。
出版,しゅっぱん（する）,xuất bản,来月、新しい小説を出版する。
首都,しゅと,thủ đô,東京は日本の首都だ。
取得,しゅとく（する）,đạt được; lấy được,運転免許を取得した。
主役,しゅやく,vai chính,彼女が映画の主役を演じる。
瞬間,しゅんかん,khoảnh khắc,その瞬間、電気が消えた。
仕様,しよう,cách làm; đặc tả,製品の仕様を確認する。
障害,しょうがい,trở ngại; khuyết tật,言葉の障害を乗り越える。
将棋,しょうぎ,cờ shogi,祖父と将棋を指す。
証拠,しょうこ,chứng cứ,犯人を示す証拠が見つかった。
詳細,しょうさい,chi tiết,日程の詳細をメールで送る。
承知,しょうち（する）,biết; chấp thuận,ご事情は承知しています。
衝突,しょうとつ（する）,va chạm; xung đột,交差点で車が衝突した。
勝敗,しょうはい,thắng thua,最後まで勝敗は分からない。
照明,しょうめい,chiếu sáng; đèn,舞台の照明が明るい。
消耗,しょうもう（する）,tiêu hao; hao mòn,長時間の作業で体力を消耗した。
勝利,しょうり（する）,chiến thắng,チームは決勝で勝利した。
省略,しょうりゃく（する）,lược bỏ,名前の記入は省略できる。
少量,しょうりょう,lượng nhỏ,油を少量だけ加える。
初回,しょかい,lần đầu,初回の相談は無料です。
初期,しょき,giai đoạn đầu,病気は初期の治療が大切だ。
職員,しょくいん,nhân viên,職員が入口を案内する。
職業,しょくぎょう,nghề nghiệp,将来の職業について考える。
職人,しょくにん,thợ lành nghề,熟練した職人が家具を作る。
職場,しょくば,nơi làm việc,職場の環境を改善する。
食品,しょくひん,thực phẩm,冷凍食品を電子レンジで温める。
食物,しょくもつ,thức ăn,健康によい食物を選ぶ。
食料,しょくりょう,lương thực,避難用の食料を備える。
所属,しょぞく（する）,trực thuộc,兄は営業部に所属している。
所長,しょちょう,giám đốc cơ sở,研究所の所長に就任した。
書店,しょてん,hiệu sách,書店で新刊を予約する。
書道,しょどう,thư pháp,日本文化として書道を学ぶ。
初日,しょにち,ngày đầu tiên,旅行の初日は京都を観光した。
処理,しょり（する）,xử lý,大量のデータを処理する。
視力,しりょく,thị lực,眼鏡をかけると視力を補える。
素人,しろうと,người không chuyên,修理は素人には難しい。
新刊,しんかん,sách mới xuất bản,好きな作家の新刊を買う。
神経,しんけい,thần kinh,緊張で神経が疲れた。
診察,しんさつ（する）,khám bệnh,医師が患者を診察する。
進出,しんしゅつ（する）,tiến vào; mở rộng sang,企業が海外市場へ進出した。
心身,しんしん,thể chất và tinh thần,休暇で心身を休める。
親戚,しんせき,họ hàng,正月に親戚が集まった。
新設,しんせつ（する）,thành lập mới,大学に新しい学部を新設する。
診断,しんだん（する）,chẩn đoán,医師が肺炎と診断した。
新築,しんちく（する）,xây mới,駅前に家を新築した。
新品,しんぴん,hàng mới,新品のパソコンを購入する。
深夜,しんや,đêm khuya,深夜に一人で外出しない。
信頼,しんらい（する）,tin tưởng,長年の友人を信頼している。
心理,しんり,tâm lý,消費者の心理を分析する。
次回,じかい,lần sau,次回の会議は月曜日です。
事業,じぎょう,sự nghiệp; hoạt động kinh doanh,父は小さな事業を始めた。
自己,じこ,bản thân,自己紹介をお願いします。
事実,じじつ,sự thật,報道で事件の事実を知った。
持続,じぞく（する）,duy trì; kéo dài,効果を長く持続させる。
自体,じたい,bản thân; chính nó,計画自体に問題がある。
実感,じっかん（する）,cảm nhận thực tế,上達を実感できるようになった。
実現,じつげん（する）,thực hiện; hiện thực hóa,長年の夢を実現した。
実施,じっし（する）,tiến hành,来週、避難訓練を実施する。
実質,じっしつ,thực chất,実質的な値上げになった。
実習,じっしゅう（する）,thực tập,病院で看護実習を行う。
実績,じっせき,thành tích; kết quả thực tế,営業の実績が評価された。
実践,じっせん（する）,thực hành,学んだ方法を仕事で実践する。
