từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
作り直す,つくりなおす,làm lại; chế tạo lại,失敗した資料を最初から作り直す。
出会う,であう,gặp gỡ; tình cờ gặp,旅行先で昔の友人に出会った。
取り替える,とりかえる,thay; đổi,古い電池を新しい物に取り替える。
取り消す,とりけす,hủy bỏ; thu hồi,都合が悪くなり予約を取り消した。
話し合う,はなしあう,thảo luận; bàn bạc,問題の解決方法をみんなで話し合う。
話し掛ける,はなしかける,bắt chuyện; nói với,駅で困っている旅行者に話し掛けた。
引き受ける,ひきうける,đảm nhận; nhận lời,新しい仕事を引き受ける。
引き出す,ひきだす,rút ra; kéo ra,銀行で現金を引き出す。
引っ越す,ひっこす,chuyển nhà,来月、東京へ引っ越す。
引っ張る,ひっぱる,kéo; lôi kéo,ロープを強く引っ張る。
振り込む,ふりこむ,chuyển khoản,家賃を銀行口座に振り込む。
巻き込む,まきこむ,cuốn vào; liên lụy,周りの人を争いに巻き込まないでください。
向かい合う,むかいあう,đối diện nhau,二人は机を挟んで向かい合う。
申し込む,もうしこむ,đăng ký; nộp đơn,インターネットで講座に申し込む。
持ち帰る,もちかえる,mang về,残った料理を家に持ち帰る。
呼びかける,よびかける,kêu gọi; gọi với,市長が市民に協力を呼びかけた。
浅い,あさい,nông; cạn,この川は水が浅い。
厚い,あつい,dày; nồng hậu,寒いので厚いコートを着る。
甘い,あまい,ngọt; dễ dãi,このケーキは少し甘い。
怪しい,あやしい,đáng ngờ; khả nghi,怪しいメールを開かないでください。
忙しい,いそがしい,bận rộn,今週は仕事が忙しい。
痛い,いたい,đau,転んで膝が痛い。
薄い,うすい,mỏng; nhạt,この紙はとても薄い。
うらやましい,うらやましい,ghen tị; đáng ao ước,長い休みが取れてうらやましい。
おとなしい,おとなしい,hiền; trầm tính,この犬はとてもおとなしい。
賢い,かしこい,thông minh; khôn ngoan,彼は賢く問題を解決した。
硬い,かたい,cứng,このパンは少し硬い。
かゆい,かゆい,ngứa,蚊に刺されて腕がかゆい。
かわいらしい,かわいらしい,đáng yêu; xinh xắn,かわいらしい花が庭に咲いた。
きつい,きつい,chật; khắc nghiệt; nặng,この靴は少しきつい。
厳しい,きびしい,nghiêm khắc; khắc nghiệt,父は仕事にとても厳しい。
苦しい,くるしい,đau khổ; khó chịu,走りすぎて息が苦しい。
濃い,こい,đậm; đặc,私は濃いコーヒーが好きだ。
細かい,こまかい,nhỏ; chi tiết; tỉ mỉ,細かい説明までよく読んでください。
怖い,こわい,đáng sợ; sợ,夜、一人で歩くのは怖い。
仕方ない,しかたない,không còn cách nào khác,電車が止まったので遅れても仕方ない。
親しい,したしい,thân thiết; gần gũi,親しい友人に相談する。
しつこい,しつこい,dai dẳng; phiền nhiễu,しつこい広告メールを削除した。
酸っぱい,すっぱい,chua,このレモンはとても酸っぱい。
だらしない,だらしない,luộm thuộm; thiếu kỷ luật,服装がだらしないと注意された。
情けない,なさけない,đáng thương; đáng xấu hổ,簡単なミスをして情けない気持ちになった。
懐かしい,なつかしい,hoài niệm; nhớ nhung,昔の写真を見ると懐かしい。
細長い,ほそながい,thon dài,細長い箱に傘が入っている。
珍しい,めずらしい,hiếm; lạ,この地域では雪は珍しい。
もったいない,もったいない,lãng phí; đáng tiếc,食べ物を捨てるのはもったいない。
柔らかい,やわらかい,mềm; dịu,このパンは柔らかくておいしい。
意外な,いがいな,bất ngờ; ngoài dự đoán,試験で意外な問題が出た。
意地悪な,いじわるな,xấu tính; ác ý,人に意地悪なことを言ってはいけない。
一般的な,いっぱんてきな,phổ biến; thông thường,これは一般的な勉強方法だ。
いろんな,いろんな,nhiều loại; đa dạng,旅行でいろんな料理を食べた。
お洒落な,おしゃれな,thời trang; thanh lịch,駅前にお洒落な店ができた。
確実な,かくじつな,chắc chắn; đáng tin cậy,確実な情報を確認してから伝える。
可能な,かのうな,có thể; khả thi,可能な方法を全て試してみる。
かわいそうな,かわいそうな,đáng thương,雨の中にいる猫がかわいそうだ。
簡単な,かんたんな,đơn giản; dễ dàng,まず簡単な問題から解く。
危険な,きけんな,nguy hiểm,危険な場所には近づかないでください。
基礎的な,きそてきな,cơ bản; nền tảng,最初に基礎的な文法を学ぶ。
気の毒な,きのどくな,đáng thương; đáng tiếc,事故に遭った人を気の毒に思う。
基本的な,きほんてきな,cơ bản,基本的な操作を説明する。
具体的な,ぐたいてきな,cụ thể,具体的な例を挙げてください。
