từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
プログラム,ぷろぐらむ,chương trình,研修のプログラムを確認する。
プロフェッショナル／プロ,ぷろふぇっしょなる／ぷろ,chuyên nghiệp; chuyên gia,彼は写真撮影のプロだ。
ヘルメット,へるめっと,mũ bảo hiểm,自転車に乗るときヘルメットをかぶる。
ベランダ,べらんだ,ban công,ベランダに洗濯物を干す。
ペットボトル,ぺっとぼとる,chai nhựa PET,空のペットボトルを回収箱に入れる。
ペンキ,ぺんき,sơn,壁に白いペンキを塗る。
ホームステイ,ほーむすてい,ở cùng gia đình bản xứ,留学中にホームステイを経験した。
ホームページ,ほーむぺーじ,trang chủ; website,店のホームページで営業時間を調べる。
ホール,ほーる,hội trường; sảnh,コンサートは大きなホールで開かれる。
ポイント,ぽいんと,điểm; điểm chính,説明のポイントをノートに書く。
ポスター,ぽすたー,áp phích,壁にイベントのポスターを貼る。
マイク,まいく,micro,発表のときマイクを使う。
マナー,まなー,phép lịch sự; quy tắc ứng xử,電車ではマナーを守る。
メッセージ,めっせーじ,tin nhắn; thông điệp,友達に誕生日のメッセージを送る。
メンバー,めんばー,thành viên,チームのメンバーを紹介する。
ヨーグルト,よーぐると,sữa chua,朝食にヨーグルトを食べる。
ラーメン,らーめん,mì ramen,昼ご飯にラーメンを食べた。
ランチ,らんち,bữa trưa,同僚と駅前でランチを食べる。
リスト,りすと,danh sách,必要な物のリストを作る。
リットル,りっとる,lít,一日に水を二リットル飲む。
レシピ,れしぴ,công thức nấu ăn,レシピを見ながら料理する。
レッスン,れっすん,bài học; buổi học,週に一度ピアノのレッスンを受ける。
ロケット,ろけっと,tên lửa,ロケットが宇宙へ打ち上げられた。
ロッカー,ろっかー,tủ khóa,荷物を駅のロッカーに入れる。
汗,あせ,mồ hôi,暑くて汗をたくさんかいた。
宛,あて,địa chỉ nhận; người nhận,会社宛に書類を送る。
板,いた,tấm ván; bảng,木の板で棚を作る。
運,うん,vận may; số phận,今日は運がよかった。
縁,えん,duyên; mối liên hệ,不思議な縁で彼と知り合った。
沖,おき,ngoài khơi,船が沖へ向かって進む。
可,か,được phép; có thể,この申請は可と判断された。
革,かわ,da thuộc,革の財布を長く使っている。
勘,かん,trực giác; linh cảm,勘を頼りに答えを選んだ。
害,がい,tác hại,たばこは健康に害がある。
絹,きぬ,lụa,絹で作られた着物を着る。
客,きゃく,khách,今日は店に客が多い。
毛,け,lông; tóc,猫の毛が服についている。
件,けん,vụ; trường hợp; mục,この件について後で相談する。
券,けん,vé; phiếu,受付で入場券を見せる。
劇,げき,vở kịch,学校で有名な劇を上演する。
暦,こよみ,lịch,昔の暦について調べる。
頃,ころ,khoảng; lúc,子どもの頃、よく川で遊んだ。
鮭,さけ,cá hồi,朝食に焼いた鮭を食べる。
札,さつ／ふだ,tờ tiền; thẻ; biển,千円札で料金を払う。
舌,した,lưỡi,熱いスープで舌をやけどした。
質,しつ,chất lượng; tính chất,値段より質を重視する。
賞,しょう,giải thưởng,彼の作品が大きな賞を受けた。
芯,しん,lõi; ruột; tim bút,鉛筆の芯が折れた。
情,じょう,tình cảm; lòng thương,彼は人情に厚い人だ。
姿,すがた,dáng; hình dáng,遠くに山の姿が見える。
裾,すそ,gấu áo; gấu quần,ズボンの裾を短く直す。
説,せつ,thuyết; quan điểm,新しい説が研究者に注目されている。
損,そん,thiệt hại; lỗ,安い物を買って結局損をした。
種,たね,hạt; giống; nguyên nhân,春に花の種をまく。
玉,たま,viên; quả cầu; ngọc,子どもが玉を転がして遊ぶ。
蝶,ちょう,bướm,花の上に蝶が止まった。
翼,つばさ,cánh,鳥が大きな翼を広げた。
粒,つぶ,hạt; viên nhỏ,薬を一粒飲む。
敵,てき,kẻ địch; đối thủ,試合で強い敵と戦う。
鉄,てつ,sắt,この橋は鉄で作られている。
梨,なし,quả lê,秋になると甘い梨が店に並ぶ。
布,ぬの,vải,柔らかい布で机を拭く。
根,ね,rễ; căn nguyên,木の根が地面から出ている。
脳,のう,não,睡眠は脳の休息に必要だ。
端,はし,mép; đầu,机の端に本を置く。
恥,はじ,sự xấu hổ,人前で転んで恥をかいた。
鉢,はち,chậu; bát lớn,花を大きな鉢に植える。
蜂,はち,ong,庭で蜂に刺された。
判,はん,con dấu; phán quyết,書類に判を押してください。
便,びん／べん,chuyến; sự tiện lợi; thư từ,次の便で荷物を送る。
幕,まく,màn sân khấu,劇が終わって幕が下りた。
溝,みぞ,rãnh; mương,道の溝に水が流れている。
紫,むらさき,màu tím,紫の花が庭に咲いている。
元,もと,nguồn gốc; trước đây; nền,使った物を元の場所に戻す。
桃,もも,quả đào,夏に甘い桃を食べる。
役,やく,vai trò; chức vụ,彼は劇で王の役を演じる。
約,やく,khoảng; xấp xỉ,駅まで約十分かかる。
奴,やつ,người; tên; thứ (thân mật),あいつは面白い奴だ。
欄,らん,cột; mục,申込書の住所欄に記入する。
愛飲,あいいん（する）,thường xuyên uống; yêu thích đồ uống,父は毎朝このお茶を愛飲している。
相性,あいしょう,sự hợp nhau; tương tính,二人は仕事の相性がいい。
愛情,あいじょう,tình yêu; tình cảm,親は子どもに深い愛情を注ぐ。
愛着,あいちゃく,sự gắn bó; yêu mến,長年使った机に愛着がある。
愛用,あいよう（する）,ưa dùng; dùng thường xuyên,このかばんを十年間愛用している。
赤字,あかじ,thâm hụt; lỗ,会社は今年赤字になった。
悪意,あくい,ác ý,彼の発言に悪意はなかった。
足腰,あしこし,chân và lưng; thể lực phần dưới,毎日歩いて足腰を鍛える。
足元,あしもと,dưới chân; bước chân,暗いので足元に気をつけてください。
悪化,あっか（する）,trở nên xấu hơn,無理をすると病状が悪化する。
安定,あんてい（する）,ổn định,生活がようやく安定した。
意義,いぎ,ý nghĩa; giá trị,この活動には大きな意義がある。
育児,いくじ（する）,nuôi dạy trẻ,夫婦で協力して育児をする。
移行,いこう（する）,chuyển đổi; chuyển sang,新しい制度へ段階的に移行する。
意志,いし,ý chí,最後まで続ける強い意志がある。
意思,いし,ý định; ý muốn,本人の意思を尊重する。
医師,いし,bác sĩ,医師の指示どおりに薬を飲む。
移住,いじゅう（する）,di cư; chuyển đến sinh sống,家族で北海道へ移住する。
衣装,いしょう,trang phục; y phục biểu diễn,舞台で美しい衣装を着る。
異常,いじょう,bất thường,機械に異常がないか確認する。
