từ mới,cách đọc,nghĩa tiếng việt,ví dụ sử dụng minh hoạ
各地,かくち,các nơi; các địa phương,各地で祭りが開かれる。
確認,かくにん（する）,xác nhận; kiểm tra,予約内容を確認する。
過去,かこ,quá khứ,過去の経験から学ぶ。
火災,かさい,hỏa hoạn,火災の原因を調べる。
花壇,かだん,bồn hoa,花壇に花を植える。
価値,かち,giá trị,この本には読む価値がある。
課長,かちょう,trưởng phòng,課長に報告する。
各国,かっこく,các nước,各国の代表が集まった。
活動,かつどう（する）,hoạt động,地域でボランティア活動をする。
家庭,かてい,gia đình; hộ gia đình,家庭でごみを分別する。
花瓶,かびん,lọ hoa,花瓶にばらを飾る。
髪型,かみがた,kiểu tóc,新しい髪型がよく似合う。
観客,かんきゃく,khán giả,観客が大きな拍手を送った。
環境,かんきょう,môi trường,自然環境を守る。
関係,かんけい（する）,quan hệ; liên quan,この事件は彼と関係している。
歓迎,かんげい（する）,hoan nghênh; chào đón,新しい社員を歓迎する。
感激,かんげき（する）,cảm kích; xúc động mạnh,温かい言葉に感激した。
観光,かんこう（する）,tham quan; du lịch,京都を観光する。
看護,かんご（する）,điều dưỡng; chăm sóc bệnh nhân,看護師が患者を看護する。
観察,かんさつ（する）,quan sát,植物の成長を観察する。
感謝,かんしゃ（する）,cảm ơn; biết ơn,家族の支えに感謝する。
感心,かんしん（する）,khâm phục; thán phục,彼の努力に感心した。
関心,かんしん,sự quan tâm,環境問題に関心がある。
完成,かんせい（する）,hoàn thành,新しい橋が完成した。
乾燥,かんそう（する）,khô; làm khô,冬は空気が乾燥する。
感想,かんそう,cảm tưởng; cảm nghĩ,映画の感想を書く。
感動,かんどう（する）,cảm động,その物語に感動した。
館内,かんない,bên trong tòa nhà,館内では写真を撮れない。
外出,がいしゅつ（する）,ra ngoài,午後から外出する。
外食,がいしょく（する）,ăn ngoài,週末は家族と外食する。
画家,がか,họa sĩ,彼は有名な画家だ。
学部,がくぶ,khoa; ngành học,大学では文学部に入った。
学期,がっき,học kỳ,新しい学期が始まる。
楽器,がっき,nhạc cụ,子どものころから楽器を習う。
我慢,がまん（する）,chịu đựng; nhẫn nại; kiềm chế,痛みを我慢する。
気温,きおん,nhiệt độ không khí,今日は気温が高い。
機械,きかい,máy móc; máy,工場で新しい機械を使う。
期間,きかん,thời gian; giai đoạn,応募期間は一か月です。
企業,きぎょう,doanh nghiệp,多くの企業が参加した。
期限,きげん,thời hạn; hạn chót,提出期限を守る。
帰国,きこく（する）,về nước,来月ベトナムへ帰国する。
記事,きじ,bài báo,新聞でその記事を読んだ。
基礎,きそ,nền tảng; cơ sở,まず文法の基礎を学ぶ。
規則,きそく,quy tắc; nội quy,学校の規則を守る。
期待,きたい（する）,kỳ vọng; mong đợi,新製品に期待する。
北側,きたがわ,phía bắc,駅の北側に銀行がある。
帰宅,きたく（する）,về nhà,毎日七時ごろ帰宅する。
切符,きっぷ,vé,駅で切符を買う。
記念,きねん（する）,kỷ niệm,卒業を記念して写真を撮る。
基本,きほん,cơ bản; nền tảng,基本から丁寧に勉強する。
希望,きぼう（する）,hy vọng; nguyện vọng,窓側の席を希望する。
競争,きょうそう（する）,cạnh tranh; thi đua,二社が市場で競争する。
共通,きょうつう（する）,chung; điểm chung,二人には共通の趣味がある。
協力,きょうりょく（する）,hợp tác; chung sức,みんなで協力して片づける。
距離,きょり,khoảng cách,駅までの距離を測る。
記録,きろく,ghi chép; kỷ lục,毎日の気温を記録する。
近所,きんじょ,hàng xóm; vùng lân cận,近所のスーパーで買い物する。
技術,ぎじゅつ,kỹ thuật; công nghệ,新しい技術を開発する。
草花,くさばな,hoa cỏ,春になると草花が咲く。
工夫,くふう（する）,nghĩ cách; cải tiến; sáng tạo,時間を節約するために工夫する。
区別,くべつ（する）,phân biệt,二つの意味を区別する。
苦労,くろう（する）,vất vả; khổ công,日本語の発音で苦労した。
訓練,くんれん（する）,huấn luyện; rèn luyện,毎日避難訓練をする。
偶然,ぐうぜん,tình cờ; ngẫu nhiên,駅で友達に偶然会った。
